ACCNTNUM,RISKNUM,BLDGSCHEME,BLDGCODE,OCCSCHEME,OCCCODE,YEARBUILT,NUMSTORIES,NUMRISKS,POSTALCODE,COUNTYCODE,STATECODE,MODEL1,MODEL2,MODEL3,MODEL4,MODEL5,COV1TIV,COV2TIV,COV3TIV,COV4TIV,COV1DED,COV2DED,COV3DED,COV4DED,COV1LIM,COV2LIM,COV3LIM,COV4LIM,COMBDED,COMBLIM,SITEDED,SITELIM,SUBLIMGROUP,SUBLIMDED,SUBLIMLIM
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JT,,2,52.77872756,-0.888426955,,,,240000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JS,,2,52.77839585,-0.888524357,,,,160000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JT,,2,52.77875578,-0.888559665,,,,180000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JS,,2,52.77844231,-0.888686252,,,,200000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JT,,2,52.77878385,-0.888677554,,,,210000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JS,,2,52.77844301,-0.888760361,,,,280000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JT,,2,52.77880294,-0.888795672,,,,160000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JS,,2,52.7784715,-0.888922715,,,,300000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JT,,2,52.77882216,-0.888928612,,,,260000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JS,,2,52.77847233,-0.889011646,,,,110000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JT,,2,52.77884139,-0.889061552,,,,180000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JS,,2,52.77850068,-0.889159178,,,,200000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JT,,2,52.77886988,-0.889223907,,,,90000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JS,,2,52.77850151,-0.889248109,,,,130000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JT,,2,52.77886172,-0.889313067,,,,230000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JS,,2,52.77850387,-0.88950008,,,,140000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JT,,2,52.77888108,-0.88946083,,,,80000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JS,,2,52.77842298,-0.889502139,,,,170000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JS,,2,52.77833338,-0.88953407,,,,70000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JS,,2,52.77827959,-0.889550264,,,,170000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JS,,2,52.77818101,-0.889582423,,,,130000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JS,,2,52.77813593,-0.889568745,,,,130000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JS,,2,52.77802821,-0.889586311,,,,110000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JS,,2,52.77769261,-0.889268699,,,,30000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JS,,2,52.77753982,-0.889272588,,,,240000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JS,,2,52.77748575,-0.889259139,,,,280000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JS,,2,52.77732411,-0.889278079,,,,100000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JT,,2,52.77861603,-0.889956814,,,,70000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JT,,2,52.77849061,-0.89000448,,,,350000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JT,,2,52.7784277,-0.890006081,,,,170000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JT,,2,52.77835579,-0.89000791,,,,30000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JT,,2,52.77829302,-0.890024332,,,,70000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JT,,2,52.77819388,-0.889997203,,,,110000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JT,,2,52.77812197,-0.889999032,,,,120000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JT,,2,52.7780415,-0.890045555,,,,150000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JT,,2,52.7779696,-0.890047384,,,,30000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JT,,2,52.77788871,-0.890049441,,,,140000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JT,,2,52.77780782,-0.890051499,,,,50000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JT,,2,52.7777355,-0.890008863,,,,150000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JT,,2,52.77765461,-0.890010921,,,,50000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JT,,2,52.7775827,-0.89001275,,,,40000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JT,,2,52.77752878,-0.890014121,,,,70000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JT,,2,52.77742991,-0.890016636,,,,150000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JT,,2,52.77738497,-0.890017779,,,,80000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JT,,2,52.77727726,-0.890035344,,,,90000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1UZ,,2,52.7764325,-0.866292858,,,,200000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1UZ,,2,52.77604787,-0.86649557,,,,110000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1UZ,,2,52.77613944,-0.866671086,,,,160000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1UZ,,2,52.77630766,-0.866399874,,,,180000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1UZ,,2,52.77669972,-0.866033894,,,,90000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1UZ,,2,52.77682442,-0.865912055,,,,80000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1UZ,,2,52.77694883,-0.865760573,,,,110000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0RA,,1,52.75192749,-0.888323848,,,,110000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0RA,,1,52.75193096,-0.888694168,,,,70000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0RA,,1,52.75186443,-0.888310636,,,,90000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0RA,,1,52.75185892,-0.888681185,,,,180000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0RA,,1,52.75174745,-0.888298797,,,,220000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0RA,,1,52.75174194,-0.888669345,,,,100000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0RA,,1,52.7516844,-0.888285586,,,,80000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0RA,,1,52.75167902,-0.888670946,,,,140000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0RA,,1,52.75153865,-0.888081869,,,,70000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0RA,,1,52.7515619,-0.888644293,,,,30000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0RA,,1,52.75153865,-0.888081869,,,,360000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0RA,,1,52.75140012,-0.88864841,,,,70000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0RA,,1,52.75140012,-0.88864841,,,,160000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0RA,,1,52.75149885,-0.888631081,,,,280000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0RA,,1,52.75152869,-0.887978409,,,,270000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0RA,,1,52.75134619,-0.888649782,,,,240000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0RA,,1,52.75134619,-0.888649782,,,,120000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0RA,,1,52.75132489,-0.888294736,,,,400000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0RA,,1,52.75152869,-0.887978409,,,,340000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0RA,,1,52.75131493,-0.888191277,,,,320000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0RA,,1,52.75150877,-0.887771489,,,,80000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0RA,,1,52.75129515,-0.887999171,,,,280000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0RA,,1,52.75150877,-0.887771489,,,,290000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0RA,,1,52.75128519,-0.887895711,,,,110000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0RA,,1,52.75149895,-0.887682842,,,,130000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0RA,,1,52.75127439,-0.887703376,,,,180000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0RA,,1,52.75149895,-0.887682842,,,,170000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0RA,,1,52.75126429,-0.887585104,,,,230000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1AH,,2,52.77962249,-0.882251466,,,,370000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1AH,,2,52.77955101,-0.882297775,,,,300000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1AH,,2,52.77947967,-0.882358905,,,,470000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1AH,,2,52.77941731,-0.882419805,,,,160000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1AH,,2,52.77937293,-0.882480244,,,,120000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1AH,,2,52.77951925,-0.88274336,,,,220000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1AH,,2,52.77957401,-0.882830912,,,,360000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1AH,,2,52.7796046,-0.883215599,,,,290000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1AH,,2,52.77967581,-0.883139648,,,,460000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1AH,,2,52.77971134,-0.883094261,,,,90000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1AH,,2,52.77977328,-0.882988895,,,,170000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1AH,,2,52.77981766,-0.882928455,,,,120000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1AH,,2,52.78000529,-0.882805044,,,,250000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1AH,,2,52.77995965,-0.882732084,,,,360000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1AH,,2,52.77988691,-0.882644991,,,,340000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1AH,,2,52.77984141,-0.882586853,,,,260000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1AH,,2,52.77978679,-0.882514122,,,,360000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1AH,,2,52.77993763,-0.882302697,,,,120000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1AH,,2,52.77998173,-0.882212612,,,,200000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1AY,,2,52.76335535,-0.883705386,,,,120000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1AY,,2,52.76337263,-0.883630843,,,,260000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1AY,,2,52.76339875,-0.883541253,,,,150000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1AY,,2,52.76341603,-0.88346671,,,,230000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1AY,,2,52.7633304,-0.882965012,,,,120000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1AY,,2,52.76329375,-0.882891849,,,,120000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1AY,,2,52.76325724,-0.882833502,,,,30000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1AY,,2,52.76322059,-0.882760339,,,,80000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1AY,,2,52.76316569,-0.882658003,,,,130000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1AY,,2,52.76314716,-0.882599196,,,,240000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1AY,,2,52.76311936,-0.882510987,,,,220000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1AY,,2,52.76309169,-0.882437594,,,,230000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1AY,,2,52.76305463,-0.882319982,,,,280000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1AY,,2,52.76303581,-0.882231543,,,,40000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1AY,,2,52.763017,-0.882143104,,,,300000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1AY,,2,52.76300731,-0.882069251,,,,190000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1LP,,2,52.77674009,-0.894125819,,,,130000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1LP,,2,52.77675641,-0.893947508,,,,420000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1LP,,2,52.7767459,-0.893784702,,,,270000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1LP,,2,52.77676249,-0.893636034,,,,290000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1LP,,2,52.77690312,-0.893291498,,,,140000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1LP,,2,52.77681269,-0.893234492,,,,340000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1LP,,2,52.77669557,-0.893207813,,,,380000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1LP,,2,52.77662284,-0.893120709,,,,320000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1LP,,2,52.77645345,-0.893273252,,,,60000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1LP,,2,52.77645511,-0.893451106,,,,210000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1LP,,2,52.77645677,-0.89362896,,,,280000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1TN,,2,52.76976477,-0.883660059,,,,120000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1TN,,2,52.76916552,-0.883986651,,,,300000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1TN,,2,52.76971071,-0.883646619,,,,230000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1TN,,2,52.76911145,-0.883973211,,,,290000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1TN,,2,52.7696294,-0.883604232,,,,110000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1TN,,2,52.76904603,-0.883708085,,,,470000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1TN,,2,52.76957533,-0.883590792,,,,230000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1TN,,2,52.76949319,-0.883459492,,,,250000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1TN,,2,52.76943013,-0.883446283,,,,230000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1TN,,2,52.76935809,-0.883433303,,,,260000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1TN,,2,52.76929504,-0.883420094,,,,430000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1TN,,2,52.76920488,-0.883392756,,,,280000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1TN,,2,52.76915081,-0.883379317,,,,190000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1TN,,2,52.76905418,-0.883618943,,,,150000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1TW,,2,52.77094698,-0.885097282,,,,280000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1TW,,2,52.77093688,-0.884978957,,,,330000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1TW,,2,52.77090852,-0.884831454,,,,360000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1TW,,2,52.77090755,-0.884727719,,,,280000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1TW,,2,52.77089466,-0.88431301,,,,150000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1TW,,2,52.77094859,-0.884311632,,,,90000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1TW,,2,52.77106543,-0.884308645,,,,240000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1TW,,2,52.77112834,-0.884307037,,,,100000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1TW,,2,52.77125264,-0.884140808,,,,110000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1TW,,2,52.77125167,-0.884037072,,,,180000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1TW,,2,52.77124999,-0.88385924,,,,90000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1TW,,2,52.77124902,-0.883755504,,,,140000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1TW,,2,52.77113949,-0.883580431,,,,30000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1TW,,2,52.77107658,-0.88358204,,,,40000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1TW,,2,52.77096872,-0.883584799,,,,150000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1TW,,2,52.77090581,-0.883586408,,,,170000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1TW,,2,52.77079781,-0.883574347,,,,220000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1TW,,2,52.7707349,-0.883575957,,,,30000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1TW,,2,52.77061973,-0.883756775,,,,70000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1TW,,2,52.77062071,-0.883860509,,,,30000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1TW,,2,52.77062252,-0.884053158,,,,100000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1TW,,2,52.77062349,-0.884156892,,,,150000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1TW,,2,52.77063541,-0.884467864,,,,190000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1TW,,2,52.7706646,-0.884704281,,,,380000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1TW,,2,52.77067456,-0.884807786,,,,420000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0HE,,1,52.75903333,-0.895463423,,,,310000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0HE,,1,52.75905974,-0.89540348,,,,320000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0HE,,1,52.75915792,-0.895326902,,,,170000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0HE,,1,52.75918433,-0.895266959,,,,30000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0HE,,1,52.75918185,-0.895000283,,,,110000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0HE,,1,52.75914548,-0.894956747,,,,170000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0HE,,1,52.75907275,-0.894869675,,,,150000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0HE,,1,52.75904551,-0.894840727,,,,100000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0HE,,1,52.75897278,-0.894753655,,,,90000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0HE,,1,52.75893655,-0.894724935,,,,130000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0HE,,1,52.75882026,-0.894787153,,,,70000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0HE,,1,52.75879385,-0.894847096,,,,190000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0HE,,1,52.75881431,-0.895113314,,,,130000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0HE,,1,52.7587879,-0.895173257,,,,30000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1NE,,2,52.76616833,-0.884567193,,,,160000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1NE,,2,52.76585368,-0.883611862,,,,70000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1NE,,2,52.76616833,-0.884567193,,,,70000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1NE,,2,52.76585368,-0.883611862,,,,90000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1NE,,2,52.76616833,-0.884567193,,,,30000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1NE,,2,52.76590761,-0.883610483,,,,160000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1NE,,2,52.76616833,-0.884567193,,,,70000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1NE,,2,52.76590761,-0.883610483,,,,190000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1NE,,2,52.76616833,-0.884567193,,,,130000,,,,,,,,,,,,,,,,,,
