ROW_ID,ACCNTNUM,RISKNUM,BLDGSCHEME,BLDGCODE,OCCSCHEME,OCCCODE,YEARBUILT,NUMSTORIES,NUMRISKS,POSTALCODE,COUNTYCODE,STATECODE,MODEL1,MODEL2,MODEL3,MODEL4,MODEL5,COV1TIV,COV2TIV,COV3TIV,COV4TIV,COV1DED,COV2DED,COV3DED,COV4DED,COV1LIM,COV2LIM,COV3LIM,COV4LIM,COMBDED,COMBLIM,SITEDED,SITELIM,SUBLIMGROUP,SUBLIMDED,SUBLIMLIM
4468,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0RW,0,1,52.7641228,-0.895586616,0,0,0,270000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4469,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0RW,0,1,52.76417728,-0.89564452,0,0,0,230000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4470,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0RW,0,1,52.76420328,-0.895540119,0,0,0,210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4471,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0RW,0,1,52.76414894,-0.895497032,0,0,0,220000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4472,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0RW,0,1,52.76408561,-0.895454173,0,0,0,240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4473,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0RW,0,1,52.76406611,-0.895291641,0,0,0,290000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4474,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0RW,0,1,52.76410082,-0.895157378,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4475,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0RW,0,1,52.76419928,-0.895110425,0,0,0,160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4476,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0RW,0,1,52.76427173,-0.895167874,0,0,0,160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4477,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0RW,0,1,52.76429773,-0.895063472,0,0,0,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4478,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0RW,0,1,52.76422541,-0.895020841,0,0,0,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4479,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0RW,0,1,52.76419707,-0.894873353,0,0,0,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4480,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0RW,0,1,52.76414273,-0.894830267,0,0,0,180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4481,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0RW,0,1,52.76409641,-0.894683235,0,0,0,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4482,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0RW,0,1,52.76413153,-0.894593423,0,0,0,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4483,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0RW,0,1,52.76406806,-0.894535748,0,0,0,110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4484,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0RW,0,1,52.76396062,-0.89458293,0,0,0,210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4485,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0RW,0,1,52.76392564,-0.894687558,0,0,0,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4486,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0RW,0,1,52.76399782,-0.894715372,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4487,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0RW,0,1,52.7640523,-0.894773275,0,0,0,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4488,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0RW,0,1,52.76410774,-0.894934896,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4489,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0RW,0,1,52.76408188,-0.895054114,0,0,0,240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4490,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0RW,0,1,52.7640686,-0.895558346,0,0,0,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4491,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0RW,0,1,52.7641228,-0.895586616,0,0,0,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4492,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0RW,0,1,52.76417728,-0.89564452,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4493,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0RW,0,1,52.76420328,-0.895540119,0,0,0,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4494,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0RW,0,1,52.76414894,-0.895497032,0,0,0,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4495,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0RW,0,1,52.76408561,-0.895454173,0,0,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4496,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0RW,0,1,52.76410082,-0.895157378,0,0,0,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4497,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0RW,0,1,52.76419928,-0.895110425,0,0,0,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4498,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0RW,0,1,52.76427173,-0.895167874,0,0,0,110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4499,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0RW,0,1,52.76429773,-0.895063472,0,0,0,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4500,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0RW,0,1,52.76422541,-0.895020841,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4501,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0RW,0,1,52.76419707,-0.894873353,0,0,0,180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4502,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0RW,0,1,52.76414273,-0.894830267,0,0,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4503,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0RW,0,1,52.76409641,-0.894683235,0,0,0,110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4504,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0RW,0,1,52.76413153,-0.894593423,0,0,0,240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0RW,0,1,52.76406806,-0.894535748,0,0,0,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4506,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0RW,0,1,52.76396062,-0.89458293,0,0,0,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4507,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0RW,0,1,52.76392564,-0.894687558,0,0,0,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4508,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0RW,0,1,52.76399782,-0.894715372,0,0,0,170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4509,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0RW,0,1,52.76408188,-0.895054114,0,0,0,110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4510,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0DZ,0,1,52.76333661,-0.892257135,0,0,0,240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4511,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0DZ,0,1,52.76326539,-0.892333042,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4512,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0DZ,0,1,52.76337339,-0.892345123,0,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4513,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0DZ,0,1,52.76330218,-0.89242103,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4514,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0DZ,0,1,52.76342856,-0.892477105,0,0,0,260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4515,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0DZ,0,1,52.76335735,-0.892553013,0,0,0,190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4516,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0DZ,0,1,52.76345621,-0.892550505,0,0,0,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4517,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0DZ,0,1,52.76352037,-0.89268226,0,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4518,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0DZ,0,1,52.76344916,-0.892758168,0,0,0,270000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4519,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0DZ,0,1,52.76354803,-0.89275566,0,0,0,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4520,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0DZ,0,1,52.76354098,-0.892963323,0,0,0,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4521,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0DZ,0,1,52.76326539,-0.892333042,0,0,0,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4522,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0DZ,0,1,52.76337339,-0.892345123,0,0,0,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4523,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0DZ,0,1,52.76330218,-0.89242103,0,0,0,270000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4524,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0DZ,0,1,52.76342856,-0.892477105,0,0,0,210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4525,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0DZ,0,1,52.76345621,-0.892550505,0,0,0,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4526,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0DZ,0,1,52.76344916,-0.892758168,0,0,0,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4527,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0DZ,0,1,52.76354803,-0.89275566,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4528,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0DZ,0,1,52.76354098,-0.892963323,0,0,0,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4529,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0DZ,0,1,52.76363998,-0.892975633,0,0,0,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4530,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0DZ,0,1,52.76357776,-0.893051312,0,0,0,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4531,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TF,0,2,52.76959132,-0.887207037,0,0,0,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4532,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TG,0,2,52.76929458,-0.88719978,0,0,0,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4533,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TF,0,2,52.76959049,-0.887118124,0,0,0,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4534,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TG,0,2,52.7693019,-0.887021726,0,0,0,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4535,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TF,0,2,52.76958896,-0.886955118,0,0,0,240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4536,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TG,0,2,52.7693095,-0.88687331,0,0,0,190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4537,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TF,0,2,52.76958812,-0.886866205,0,0,0,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4538,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TG,0,2,52.76929885,-0.886695715,0,0,0,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4539,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TF,0,2,52.76957761,-0.886703427,0,0,0,190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4540,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TG,0,2,52.76928833,-0.886532938,0,0,0,170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4541,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TF,0,2,52.76957663,-0.886599695,0,0,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4542,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TG,0,2,52.76927781,-0.886370162,0,0,0,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4543,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TF,0,2,52.76956626,-0.886451737,0,0,0,160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4544,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TG,0,2,52.76928388,-0.88605874,0,0,0,210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4545,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TF,0,2,52.76955643,-0.886363053,0,0,0,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4546,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TG,0,2,52.76922096,-0.886060345,0,0,0,110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4547,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TF,0,2,52.76954578,-0.886185457,0,0,0,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4548,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TG,0,2,52.76914007,-0.886062409,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4549,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TF,0,2,52.76953595,-0.886096774,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4550,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TF,0,2,52.76955226,-0.88591849,0,0,0,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4551,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TG,0,2,52.76900526,-0.88606585,0,0,0,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4552,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TF,0,2,52.76955143,-0.885829577,0,0,0,160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4553,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TG,0,2,52.76895133,-0.886067226,0,0,0,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4554,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TF,0,2,52.76956773,-0.885651293,0,0,0,220000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4555,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TG,0,2,52.76895475,-0.885474253,0,0,0,210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4556,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TF,0,2,52.7695669,-0.88556238,0,0,0,240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4557,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TG,0,2,52.76900882,-0.885487695,0,0,0,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4558,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TF,0,2,52.76957435,-0.885399144,0,0,0,230000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4559,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TG,0,2,52.76909925,-0.885544675,0,0,0,210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4560,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TF,0,2,52.76958237,-0.885295183,0,0,0,240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4561,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TG,0,2,52.76916217,-0.885543068,0,0,0,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4562,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TF,0,2,52.76958083,-0.885132176,0,0,0,290000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4563,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TG,0,2,52.76923435,-0.88557087,0,0,0,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4564,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TF,0,2,52.76958885,-0.885028215,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4565,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TG,0,2,52.76928841,-0.885584312,0,0,0,160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4566,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TF,0,2,52.76960529,-0.884864749,0,0,0,180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4567,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TG,0,2,52.76930374,-0.885302298,0,0,0,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4568,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TF,0,2,52.76960446,-0.884775836,0,0,0,220000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4569,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TG,0,2,52.7693119,-0.885213156,0,0,0,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4570,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TF,0,2,52.7696209,-0.88461237,0,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4571,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TG,0,2,52.76931921,-0.885035102,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4572,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TF,0,2,52.76962891,-0.884508409,0,0,0,230000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4573,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TG,0,2,52.76932737,-0.88494596,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4574,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TF,0,2,52.76963623,-0.884330353,0,0,0,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4575,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TG,0,2,52.76913075,-0.88506956,0,0,0,180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4576,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TF,0,2,52.76964452,-0.884256029,0,0,0,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4577,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TG,0,2,52.76907668,-0.885056119,0,0,0,110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4578,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TF,0,2,52.76966096,-0.884092563,0,0,0,290000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4579,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TG,0,2,52.76899384,-0.884850725,0,0,0,320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4580,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TG,0,2,52.76901029,-0.884687261,0,0,0,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4581,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TG,0,2,52.76901774,-0.884524027,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4582,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TG,0,2,52.76912392,-0.884343447,0,0,0,220000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4583,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TG,0,2,52.76917799,-0.884356887,0,0,0,110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4584,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TG,0,2,52.769342,-0.884589852,0,0,0,280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4585,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TG,0,2,52.76935001,-0.884485891,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4586,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TG,0,2,52.76936645,-0.884322426,0,0,0,280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4587,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TG,0,2,52.76936562,-0.884233514,0,0,0,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4588,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TG,0,2,52.76938206,-0.884070048,0,0,0,170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4589,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1TG,0,2,52.76939007,-0.883966088,0,0,0,210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4590,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0SG,0,1,52.7740257,-0.901932646,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4591,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0SG,0,1,52.77385479,-0.901922122,0,0,0,470000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4592,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0SG,0,1,52.77416052,-0.901929254,0,0,0,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4593,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0SQ,0,1,52.77391442,-0.90156485,0,0,0,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4594,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0SG,0,1,52.77433046,-0.901836034,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4595,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0SQ,0,1,52.77396821,-0.901548673,0,0,0,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4596,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0SG,0,1,52.77442906,-0.901803905,0,0,0,230000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4597,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0SQ,0,1,52.77411174,-0.901515413,0,0,0,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4598,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0SG,0,1,52.7744917,-0.901772681,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4599,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0SQ,0,1,52.77416553,-0.901499235,0,0,0,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4600,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0SG,0,1,52.77458144,-0.901755599,0,0,0,110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4601,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0SQ,0,1,52.77431791,-0.901450928,0,0,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
